Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-100160,2023-12-08,2023-12-15,C-048,Customer 048,Corporate,India,Bangalore,Maharashtra,East,Office Supplies,Art,Art Model 13,435.37,1,0.1,45.75
ORD-100161,2023-06-29,2023-07-06,C-237,Customer 237,Home Office,India,Chennai,Tamil Nadu,South,Technology,Accessories,Accessories Model 1,28137.41,6,0.15,2872.29
ORD-100162,2023-02-09,2023-02-12,C-028,Customer 028,Corporate,India,Delhi,Tamil Nadu,South,Office Supplies,Storage,Storage Model 21,4548.96,4,0.0,383.68
ORD-100163,2024-06-13,2024-06-19,C-016,Customer 016,Home Office,India,Mumbai,Telangana,East,Furniture,Bookcases,Bookcases Model 6,13662.29,7,0.15,-15.45
ORD-100164,2024-06-19,2024-06-23,C-011,Customer 011,Corporate,India,Mumbai,Maharashtra,East,Technology,Copiers,Copiers Model 1,39164.09,7,0.1,7652.36
ORD-100165,2023-07-09,2023-07-15,C-267,Customer 267,Corporate,India,Bangalore,Maharashtra,North,Office Supplies,Art,Art Model 6,8201.43,7,0.4,-665.44
ORD-100166,2023-02-23,2023-02-24,C-006,Customer 006,Consumer,India,Bangalore,Telangana,West,Furniture,Chairs,Chairs Model 10,3938.58,1,0.15,80.47
ORD-100167,2024-05-22,2024-05-28,C-265,Customer 265,Home Office,India,Mumbai,Delhi,South,Office Supplies,Art,Art Model 4,2326.69,3,0.0,133.11
ORD-100168,2024-09-08,2024-09-09,C-024,Customer 024,Corporate,India,Delhi,Telangana,East,Furniture,Furnishings,Furnishings Model 16,26154.31,7,0.05,2830.27
ORD-100169,2023-07-24,2023-07-27,C-028,Customer 028,Consumer,India,Hyderabad,Telangana,East,Office Supplies,Binders,Binders Model 17,4527.03,5,0.15,363.6
ORD-100170,2023-03-04,2023-03-06,C-183,Customer 183,Corporate,India,Bangalore,Telangana,South,Office Supplies,Binders,Binders Model 24,5258.93,7,0.2,-200.13
ORD-100171,2024-11-21,2024-11-24,C-142,Customer 142,Home Office,India,Delhi,Telangana,South,Office Supplies,Storage,Storage Model 12,3591.27,4,0.2,44.42
ORD-100172,2023-11-21,2023-11-23,C-101,Customer 101,Corporate,India,Hyderabad,Delhi,West,Office Supplies,Paper,Paper Model 9,2736.97,5,0.0,437.05
ORD-100173,2023-03-18,2023-03-21,C-231,Customer 231,Corporate,India,Hyderabad,Maharashtra,North,Furniture,Chairs,Chairs Model 10,12557.55,7,0.15,442.0
ORD-100174,2024-06-28,2024-07-04,C-046,Customer 046,Consumer,India,Mumbai,Maharashtra,South,Technology,Phones,Phones Model 17,35969.54,4,0.05,5519.6
ORD-100175,2023-09-03,2023-09-06,C-079,Customer 079,Home Office,India,Delhi,Telangana,South,Technology,Phones,Phones Model 20,40449.04,5,0.4,-45.74
ORD-100176,2024-10-14,2024-10-20,C-029,Customer 029,Home Office,India,Bangalore,Delhi,West,Technology,Accessories,Accessories Model 5,21246.74,5,0.05,4867.3
ORD-100177,2023-11-02,2023-11-09,C-152,Customer 152,Home Office,India,Delhi,Karnataka,South,Office Supplies,Storage,Storage Model 6,1397.33,3,0.0,42.07
ORD-100178,2023-05-08,2023-05-13,C-296,Customer 296,Consumer,India,Chennai,Delhi,South,Furniture,Bookcases,Bookcases Model 20,4287.7,2,0.0,210.12
ORD-100179,2024-04-30,2024-05-01,C-007,Customer 007,Corporate,India,Bangalore,Delhi,South,Furniture,Bookcases,Bookcases Model 5,5933.36,4,0.3,-732.2
ORD-100180,2024-04-20,2024-04-26,C-102,Customer 102,Home Office,India,Delhi,Maharashtra,North,Furniture,Bookcases,Bookcases Model 23,3198.14,1,0.4,-617.67
ORD-100181,2023-12-14,2023-12-16,C-144,Customer 144,Consumer,India,Hyderabad,Telangana,South,Furniture,Bookcases,Bookcases Model 19,6549.61,5,0.1,-93.86
ORD-100182,2024-03-10,2024-03-12,C-067,Customer 067,Corporate,India,Bangalore,Delhi,South,Furniture,Bookcases,Bookcases Model 2,6941.47,5,0.05,-413.3
ORD-100183,2024-01-19,2024-01-26,C-054,Customer 054,Consumer,India,Hyderabad,Telangana,West,Technology,Accessories,Accessories Model 24,8512.26,1,0.4,181.27
ORD-100184,2024-09-03,2024-09-08,C-070,Customer 070,Consumer,India,,Karnataka,North,Office Supplies,Art,Art Model 16,909.41,1,0.1,132.79
ORD-100185,2024-06-04,2024-06-05,C-023,Customer 023,Home Office,India,Mumbai,Tamil Nadu,South,Technology,Phones,Phones Model 5,18117.57,4,0.5,-2639.53
ORD-100186,2023-06-04,2023-06-11,C-022,Customer 022,Consumer,India,Delhi,Telangana,East,Technology,Accessories,Accessories Model 12,34708.12,7,0.3,1662.83
ORD-100187,2023-11-21,2023-11-24,C-028,Customer 028,Home Office,India,Delhi,Telangana,North,Technology,Machines,Machines Model 19,6882.27,1,0.05,1222.64
ORD-100188,2024-08-29,2024-09-02,C-016,Customer 016,Consumer,India,Mumbai,Tamil Nadu,South,Technology,Accessories,Accessories Model 17,8694.34,1,0.15,556.94
ORD-100189,2024-01-26,2024-01-30,C-015,Customer 015,Home Office,India,Delhi,Maharashtra,North,Furniture,Chairs,Chairs Model 7,5112.93,3,0.1,392.99
ORD-100190,2023-03-20,2023-03-21,C-021,Customer 021,Home Office,India,Hyderabad,Tamil Nadu,East,Office Supplies,Storage,Storage Model 1,1727.84,3,0.1,193.22
ORD-100191,2024-06-28,2024-07-04,C-114,Customer 114,Consumer,India,Chennai,Maharashtra,South,Office Supplies,Binders,Binders Model 1,2200.09,3,0.0,232.39
ORD-100192,2024-03-31,2024-04-07,C-075,Customer 075,Corporate,India,Chennai,Delhi,West,Furniture,Furnishings,Furnishings Model 13,8876.53,2,0.0,651.23
ORD-100193,2023-03-16,2023-03-19,C-005,Customer 005,Consumer,India,Delhi,Karnataka,South,Technology,Phones,Phones Model 4,27632.15,6,0.1,5141.99
ORD-100194,2023-03-07,2023-03-10,C-022,Customer 022,Consumer,India,Chennai,Maharashtra,South,Furniture,Furnishings,Furnishings Model 22,17091.37,4,0.1,-967.36
ORD-100195,2024-09-13,2024-09-18,C-152,Customer 152,Consumer,India,Mumbai,Karnataka,West,Office Supplies,Binders,Binders Model 1,2498.87,3,0.5,-336.7
ORD-100196,2024-04-30,2024-05-02,C-169,Customer 169,Corporate,India,Delhi,Delhi,North,Technology,Phones,Phones Model 16,14426.75,3,0.05,4171.61
ORD-100197,2023-11-06,2023-11-13,C-109,Customer 109,Consumer,India,Mumbai,Telangana,West,Office Supplies,Paper,Paper Model 18,1156.41,3,0.1,175.03
ORD-100198,2024-05-26,2024-05-31,C-009,Customer 009,Consumer,India,Bangalore,Delhi,East,Technology,Copiers,Copiers Model 20,26859.76,3,0.05,6000.86
ORD-100199,2024-03-11,2024-03-14,C-016,Customer 016,Consumer,India,Mumbai,Tamil Nadu,West,Office Supplies,Paper,Paper Model 1,772.0,2,0.0,62.45
ORD-100200,2023-09-02,2023-09-05,C-009,Customer 009,Home Office,India,Mumbai,Telangana,South,Office Supplies,Binders,Binders Model 15,1294.97,3,0.0,56.79
ORD-100201,2023-01-24,2023-01-26,C-298,Customer 298,Corporate,India,Delhi,Karnataka,South,Office Supplies,Art,Art Model 19,6275.57,6,0.3,-437.56
ORD-100202,2024-12-16,2024-12-22,C-230,Customer 230,Home Office,India,Hyderabad,Telangana,North,Technology,Accessories,Accessories Model 18,12425.04,4,0.15,2340.57
ORD-100203,2024-12-05,2024-12-12,C-240,Customer 240,Consumer,India,Mumbai,Tamil Nadu,South,Technology,Accessories,Accessories Model 11,8327.93,3,0.1,1023.86
ORD-100204,2023-08-25,2023-08-29,C-056,Customer 056,Home Office,India,Bangalore,Karnataka,South,Technology,Accessories,Accessories Model 19,31291.99,6,0.05,4424.04
ORD-100205,2024-04-27,2024-04-29,C-106,Customer 106,Home Office,India,Bangalore,Tamil Nadu,South,Office Supplies,Paper,Paper Model 13,7448.68,7,0.5,-1616.01
ORD-100206,2024-10-31,2024-11-01,C-007,Customer 007,Consumer,India,Mumbai,Delhi,South,Office Supplies,Art,Art Model 5,6041.8,7,0.2,-288.62
ORD-100207,2023-09-30,2023-10-02,C-025,Customer 025,Consumer,India,Mumbai,Karnataka,East,Office Supplies,Paper,Paper Model 15,1202.72,1,0.3,22.9
ORD-100208,2024-12-20,2024-12-24,C-148,Customer 148,Home Office,India,Chennai,Karnataka,North,Furniture,Tables,Tables Model 15,24514.37,6,0.5,-7479.62
ORD-100209,2024-06-14,2024-06-19,C-279,Customer 279,Corporate,India,Bangalore,Delhi,South,Furniture,Tables,Tables Model 1,5602.94,3,0.3,-1657.12
ORD-100210,2024-11-14,2024-11-20,C-031,Customer 031,Home Office,India,Chennai,Maharashtra,North,Office Supplies,Paper,Paper Model 21,8031.82,7,0.0,1134.6
ORD-100211,2024-04-23,2024-04-25,C-017,Customer 017,Corporate,India,Mumbai,Telangana,South,Furniture,Tables,Tables Model 13,5670.36,3,0.4,-2146.83
ORD-100212,2024-01-11,2024-01-18,C-006,Customer 006,Consumer,India,Chennai,Telangana,West,Office Supplies,Paper,Paper Model 13,1072.24,1,0.0,152.94
ORD-100213,2024-05-22,2024-05-29,C-297,Customer 297,Corporate,India,Hyderabad,Delhi,North,Furniture,Tables,Tables Model 19,17399.7,6,0.5,-6112.39
ORD-100214,2023-06-05,2023-06-12,C-158,Customer 158,Home Office,India,Chennai,Maharashtra,East,Furniture,Furnishings,Furnishings Model 17,6714.58,2,0.1,12.74
ORD-100215,2023-03-01,2023-03-03,C-022,Customer 022,Home Office,India,Mumbai,Telangana,East,Furniture,Tables,Tables Model 8,4400.03,2,0.4,-1565.3
ORD-100216,2024-06-09,2024-06-16,C-003,Customer 003,Home Office,India,Chennai,Delhi,North,Furniture,Bookcases,Bookcases Model 3,25960.44,7,0.1,-1304.53
ORD-100217,2024-03-20,2024-03-26,C-098,Customer 098,Corporate,India,Mumbai,Karnataka,West,Office Supplies,Paper,Paper Model 7,2951.59,7,0.1,286.9
ORD-100218,2023-01-24,2023-01-25,C-004,Customer 004,Home Office,India,Mumbai,Tamil Nadu,West,Office Supplies,Art,Art Model 8,5018.85,7,0.0,828.49
ORD-100219,2023-04-22,2023-04-23,C-007,Customer 007,Corporate,India,Hyderabad,Maharashtra,East,Office Supplies,Paper,Paper Model 21,3307.06,3,0.0,589.79
ORD-100220,2023-02-19,2023-02-25,C-167,Customer 167,Home Office,India,Chennai,Tamil Nadu,North,Furniture,Bookcases,Bookcases Model 17,8744.78,4,0.2,237.07
ORD-100221,2024-06-13,2024-06-20,C-026,Customer 026,Consumer,India,Delhi,Karnataka,West,Furniture,Furnishings,Furnishings Model 13,6063.78,2,0.1,153.24
ORD-100222,2023-12-10,2023-12-17,C-121,Customer 121,Consumer,India,Chennai,Delhi,North,Technology,Phones,Phones Model 2,6823.89,1,0.2,808.42
ORD-100223,2024-07-05,2024-07-07,C-110,Customer 110,Consumer,India,Hyderabad,Delhi,South,Office Supplies,Paper,Paper Model 4,1364.39,2,0.0,1.67
ORD-100224,2023-01-07,2023-01-08,C-291,Customer 291,Corporate,India,Mumbai,Telangana,North,Furniture,Furnishings,Furnishings Model 3,3727.32,1,0.5,-527.86
ORD-100225,2023-08-09,2023-08-13,C-022,Customer 022,Corporate,India,Bangalore,Maharashtra,North,Technology,Copiers,Copiers Model 14,44715.45,5,0.05,8264.72
ORD-100226,2024-08-03,2024-08-05,C-067,Customer 067,Corporate,India,Delhi,Tamil Nadu,West,Technology,Copiers,Copiers Model 13,12226.41,2,0.05,3189.51
ORD-100227,2023-09-08,2023-09-14,C-205,Customer 205,Corporate,India,Chennai,Telangana,South,Office Supplies,Binders,Binders Model 3,565.4,1,0.1,-0.19
ORD-100228,2024-06-06,2024-06-07,C-023,Customer 023,Home Office,India,Bangalore,Tamil Nadu,West,Furniture,Furnishings,Furnishings Model 22,3498.5,1,0.15,49.09
ORD-100229,2023-02-12,2023-02-15,C-216,Customer 216,Home Office,India,Chennai,Delhi,West,Furniture,Furnishings,Furnishings Model 4,17045.6,5,0.1,736.37
ORD-100230,2023-02-05,2023-02-08,C-021,Customer 021,Consumer,India,Hyderabad,Telangana,East,Office Supplies,Storage,Storage Model 5,3522.04,4,0.15,210.12
ORD-100231,2024-07-13,2024-07-17,C-193,Customer 193,Corporate,India,Hyderabad,Maharashtra,East,Office Supplies,Art,Art Model 3,598.57,1,0.1,6.05
ORD-100232,2024-03-03,2024-03-08,C-055,Customer 055,Corporate,India,Bangalore,Telangana,West,Technology,Phones,Phones Model 9,32905.91,7,0.1,3024.58
ORD-100233,2023-04-26,2023-05-03,C-156,Customer 156,Consumer,India,Bangalore,Maharashtra,North,Furniture,Furnishings,Furnishings Model 9,12955.4,3,0.1,1527.21
ORD-100234,2023-03-21,2023-03-26,C-257,Customer 257,Corporate,India,Chennai,Tamil Nadu,West,Technology,Accessories,Accessories Model 23,61138.87,7,0.1,13745.34
ORD-100235,2024-05-03,2024-05-07,C-266,Customer 266,Consumer,India,Chennai,Telangana,West,Office Supplies,Storage,Storage Model 7,1523.32,4,0.2,123.02
ORD-100236,2024-04-07,2024-04-11,C-018,Customer 018,Home Office,India,Hyderabad,Maharashtra,South,Technology,Copiers,Copiers Model 8,36599.32,7,0.0,3416.04
ORD-100237,2023-09-11,2023-09-14,C-026,Customer 026,Corporate,India,Chennai,Delhi,North,Furniture,Furnishings,Furnishings Model 4,6161.56,2,0.1,281.25
ORD-100238,2024-03-22,2024-03-27,C-015,Customer 015,Corporate,India,Chennai,Delhi,East,Technology,Copiers,Copiers Model 5,34941.11,5,0.0,10924.72
ORD-100239,2023-01-01,2023-01-08,C-235,Customer 235,Corporate,India,Mumbai,Karnataka,South,Furniture,Furnishings,Furnishings Model 24,9416.32,4,0.05,110.1
ORD-100240,2023-12-26,2023-12-31,C-019,Customer 019,Consumer,India,Mumbai,Maharashtra,South,Furniture,Tables,Tables Model 7,4337.51,1,0.4,-1508.92
ORD-100241,2023-06-28,2023-07-04,C-014,Customer 014,Home Office,India,Bangalore,Delhi,East,Office Supplies,Storage,Storage Model 16,3598.36,4,0.1,291.26
ORD-100242,2024-08-18,2024-08-22,C-114,Customer 114,Corporate,India,Chennai,Karnataka,East,Office Supplies,Binders,Binders Model 4,2742.37,3,0.2,332.63
ORD-100243,2023-09-12,2023-09-14,C-028,Customer 028,Consumer,India,Delhi,Karnataka,North,Technology,Accessories,Accessories Model 10,5394.17,1,0.05,1029.32
ORD-100244,2023-08-01,2023-08-08,C-192,Customer 192,Home Office,India,Delhi,Tamil Nadu,North,Office Supplies,Art,Art Model 11,2584.49,6,0.1,336.63
ORD-100245,2023-03-15,2023-03-16,C-124,Customer 124,Home Office,India,Mumbai,Maharashtra,North,Office Supplies,Storage,Storage Model 22,1817.84,2,0.05,277.21
ORD-100246,2023-12-22,2023-12-24,C-159,Customer 159,Consumer,India,Mumbai,Tamil Nadu,South,Technology,Accessories,Accessories Model 22,24287.28,3,0.3,470.16
ORD-100247,2024-05-29,2024-06-05,C-029,Customer 029,Corporate,India,Bangalore,Delhi,South,Technology,Copiers,Copiers Model 12,18907.66,4,0.05,4413.42
ORD-100248,2023-12-01,2023-12-03,C-164,Customer 164,Consumer,India,Chennai,Telangana,South,Office Supplies,Storage,Storage Model 24,5494.36,5,0.0,707.23
ORD-100249,2024-10-26,2024-10-28,C-173,Customer 173,Home Office,India,Delhi,Maharashtra,East,Furniture,Furnishings,Furnishings Model 20,20459.3,6,0.3,436.73
ORD-100250,2024-02-12,2024-02-13,C-021,Customer 021,Corporate,India,Chennai,Maharashtra,South,Technology,Accessories,Accessories Model 14,15870.16,4,0.3,23.59
ORD-100251,2024-06-16,2024-06-18,C-074,Customer 074,Home Office,India,Mumbai,Delhi,North,Technology,Accessories,Accessories Model 12,27686.38,5,0.15,3692.83
ORD-100252,2024-06-20,2024-06-23,C-068,Customer 068,Home Office,India,Bangalore,Delhi,West,Office Supplies,Storage,Storage Model 16,1078.53,1,0.3,3.73
ORD-100253,2023-12-16,2023-12-18,C-086,Customer 086,Home Office,India,Chennai,Delhi,South,Furniture,Bookcases,Bookcases Model 21,17332.4,4,0.1,-429.62
ORD-100254,2024-09-18,2024-09-23,C-025,Customer 025,Home Office,India,Delhi,Telangana,South,Furniture,Furnishings,Furnishings Model 1,17888.44,6,0.1,-1140.85
ORD-100255,2024-07-30,2024-08-06,C-141,Customer 141,Consumer,India,Mumbai,Maharashtra,East,Furniture,Tables,Tables Model 13,14375.09,7,0.25,-2386.79
ORD-100256,2024-08-04,2024-08-07,C-122,Customer 122,Home Office,India,Chennai,Telangana,South,Office Supplies,Binders,Binders Model 8,1446.82,2,0.0,47.52
ORD-100257,2023-05-23,2023-05-29,C-041,Customer 041,Consumer,India,Bangalore,Karnataka,South,Technology,Copiers,Copiers Model 13,18686.44,4,0.05,3025.48
ORD-100258,2023-05-06,2023-05-12,C-028,Customer 028,Corporate,India,Hyderabad,Karnataka,West,Furniture,Bookcases,Bookcases Model 19,4843.67,2,0.2,-336.26
ORD-100259,2023-03-20,2023-03-24,C-015,Customer 015,Home Office,India,Hyderabad,Delhi,West,Furniture,Chairs,Chairs Model 17,4116.75,1,0.2,189.23
ORD-100260,2023-08-16,2023-08-17,C-132,Customer 132,Corporate,India,Bangalore,Tamil Nadu,North,Technology,Machines,Machines Model 20,8641.23,1,0.1,1537.72
ORD-100261,2023-06-07,2023-06-08,C-030,Customer 030,Home Office,India,Mumbai,Delhi,North,Technology,Phones,Phones Model 4,28834.29,6,0.15,4619.32
ORD-100262,2023-06-05,2023-06-10,C-024,Customer 024,Consumer,India,Delhi,Maharashtra,South,Office Supplies,Binders,Binders Model 13,5850.2,6,0.15,-167.86
ORD-100263,2023-02-28,2023-03-06,C-026,Customer 026,Home Office,India,Hyderabad,Maharashtra,West,Technology,Phones,Phones Model 24,32869.9,5,0.1,4839.21
ORD-100264,2023-06-26,2023-06-29,C-183,Customer 183,Consumer,India,Bangalore,Karnataka,North,Office Supplies,Binders,Binders Model 5,5076.19,5,0.0,716.78
ORD-100265,2024-01-11,2024-01-16,C-262,Customer 262,Consumer,India,Hyderabad,Telangana,East,Furniture,Tables,Tables Model 2,6378.72,2,0.5,-2179.85
ORD-100266,2023-06-08,2023-06-14,C-293,Customer 293,Consumer,India,Delhi,Delhi,South,Technology,Copiers,Copiers Model 5,43717.81,6,0.05,7673.72
ORD-100267,2024-01-12,2024-01-16,C-248,Customer 248,Corporate,India,Delhi,Telangana,South,Office Supplies,Art,Art Model 6,1174.66,3,0.2,-1.62
ORD-100268,2024-07-06,2024-07-09,C-012,Customer 012,Consumer,India,Delhi,Maharashtra,North,Furniture,Bookcases,Bookcases Model 13,14914.59,6,0.1,403.0
ORD-100269,2023-01-05,2023-01-09,C-228,Customer 228,Corporate,India,Bangalore,Delhi,East,Office Supplies,Art,Art Model 10,2908.52,4,0.1,372.1
ORD-100270,2023-01-27,2023-02-01,C-026,Customer 026,Consumer,India,Chennai,Maharashtra,West,Office Supplies,Paper,Paper Model 3,4599.23,6,0.0,482.73
ORD-100271,2023-05-21,2023-05-24,C-083,Customer 083,Consumer,India,Mumbai,Delhi,North,Office Supplies,Storage,Storage Model 1,850.2,1,0.05,141.33
ORD-100272,2024-12-07,2024-12-12,C-120,Customer 120,Home Office,India,Mumbai,Tamil Nadu,North,Furniture,Chairs,Chairs Model 10,12933.77,4,0.5,-2736.9
ORD-100273,2023-08-10,2023-08-13,C-062,Customer 062,Corporate,India,Chennai,Delhi,West,Office Supplies,Binders,Binders Model 2,2514.67,2,0.1,247.15
ORD-100274,2024-01-20,2024-01-25,C-119,Customer 119,Corporate,India,Mumbai,Tamil Nadu,North,Technology,Machines,Machines Model 22,10931.21,2,0.0,3249.16
ORD-100275,2023-03-28,2023-03-31,C-011,Customer 011,Consumer,India,Delhi,Delhi,North,Technology,Machines,Machines Model 9,14449.7,5,0.15,2641.62
ORD-100276,2024-09-26,2024-10-01,C-155,Customer 155,Home Office,India,Chennai,Maharashtra,East,Furniture,Bookcases,Bookcases Model 16,19483.26,7,0.05,575.83
ORD-100277,2024-04-23,2024-04-24,C-004,Customer 004,Home Office,India,Chennai,Telangana,North,Furniture,Chairs,Chairs Model 22,5218.8,2,0.05,535.42
ORD-100278,2024-01-08,2024-01-11,C-003,Customer 003,Home Office,India,Hyderabad,Tamil Nadu,West,Furniture,Furnishings,Furnishings Model 22,3520.67,2,0.0,258.67
ORD-100279,2024-08-26,2024-08-28,C-031,Customer 031,Corporate,India,Hyderabad,Maharashtra,South,Furniture,Furnishings,Furnishings Model 4,6229.99,2,0.0,53.06
ORD-100280,2024-05-26,2024-06-01,C-281,Customer 281,Home Office,India,Hyderabad,Karnataka,East,Technology,Machines,Machines Model 18,16376.3,2,0.15,2813.36
ORD-100281,2024-11-01,2024-11-08,C-019,Customer 019,Consumer,India,Delhi,Tamil Nadu,South,Furniture,Tables,Tables Model 14,6467.65,2,0.4,-2160.57
ORD-100282,2023-03-12,2023-03-18,C-248,Customer 248,Home Office,India,Bangalore,Karnataka,West,Furniture,Bookcases,Bookcases Model 10,15904.06,5,0.05,28.97
ORD-100283,2023-07-05,2023-07-12,C-233,Customer 233,Consumer,India,Hyderabad,Telangana,East,Furniture,Tables,Tables Model 23,12420.69,3,0.4,-3516.31
ORD-100284,2024-06-18,2024-06-22,C-018,Customer 018,Corporate,India,Chennai,Tamil Nadu,South,Furniture,Tables,Tables Model 1,15524.37,5,0.25,-4348.77
ORD-100285,2023-10-03,2023-10-10,C-181,Customer 181,Consumer,India,Bangalore,Maharashtra,South,Technology,Accessories,Accessories Model 5,17809.74,2,0.2,2515.73
ORD-100286,2023-11-19,2023-11-25,C-270,Customer 270,Corporate,India,Hyderabad,Tamil Nadu,East,Technology,Accessories,Accessories Model 19,26520.38,3,0.1,4773.62
ORD-100287,2024-03-13,2024-03-19,C-075,Customer 075,Corporate,India,Mumbai,Delhi,West,Furniture,Furnishings,Furnishings Model 7,14302.44,5,0.15,370.74
ORD-100288,2023-09-27,2023-10-01,C-241,Customer 241,Consumer,India,Mumbai,Karnataka,West,Furniture,Tables,Tables Model 13,2581.53,1,0.4,-689.84
ORD-100289,2024-04-18,2024-04-20,C-290,Customer 290,Home Office,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Model 3,19413.69,3,0.15,2847.68
ORD-100290,2023-05-28,2023-06-01,C-091,Customer 091,Home Office,India,Mumbai,Tamil Nadu,South,Technology,Copiers,Copiers Model 4,24217.15,4,0.4,-3191.56
ORD-100291,2023-04-25,2023-04-28,C-014,Customer 014,Corporate,India,Hyderabad,Karnataka,South,Furniture,Tables,Tables Model 17,8695.82,2,0.5,-3600.78
ORD-100292,2023-08-06,2023-08-08,C-022,Customer 022,Consumer,India,Delhi,Telangana,West,Furniture,Bookcases,Bookcases Model 4,17806.4,5,0.15,1208.84
ORD-100293,2024-10-23,2024-10-28,C-048,Customer 048,Consumer,India,Bangalore,Maharashtra,North,Furniture,Furnishings,Furnishings Model 14,6979.7,3,0.1,592.12
ORD-100294,2024-10-10,2024-10-11,C-019,Customer 019,Consumer,India,Delhi,Tamil Nadu,South,Technology,Machines,Machines Model 14,11116.9,4,0.2,755.61
ORD-100295,2023-12-02,2023-12-03,C-018,Customer 018,Consumer,India,Hyderabad,Karnataka,North,Office Supplies,Binders,Binders Model 18,2855.54,7,0.3,9.45
ORD-100296,2023-09-12,2023-09-13,C-089,Customer 089,Consumer,India,Chennai,Karnataka,East,Furniture,Chairs,Chairs Model 19,11129.71,6,0.05,909.06
